ENTREZID,SYMBOL,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,interest
15893,Ica1,islet cell autoantigen 1,-0.36437315,3.617574534,0,0.958799626,0.999999935,
21886,Tle2,transducin-like enhancer of split 2,0.228421593,5.145667573,0,0.958912987,0.999999935,
56786,Tmem9b,"TMEM9 domain family, member B",-0.356389372,4.005084517,0,0.958924055,0.999999935,
171543,Bmf,BCL2 modifying factor,0.107510174,2.577114977,0,0.958938314,0.999999935,
100043489,1300002E11Rik,RIKEN cDNA 1300002E11 gene,0.184770248,2.518078264,0,0.958945903,0.999999935,
14885,Gtf2h4,"general transcription factor II H, polypeptide 4",-0.143099911,2.457127262,0,0.958982776,0.999999935,
73744,Man2c1,"mannosidase, alpha, class 2C, member 1",0.369713728,5.631612992,0,0.959014833,0.999999935,
75291,Zbtb3,zinc finger and BTB domain containing 3,-0.051295625,-0.794321911,0,0.959032684,0.999999935,
53892,Ppm1d,"protein phosphatase 1D magnesium-dependent, delta isoform",0.309478398,3.72436516,0,0.959047562,0.999999935,
72193,Scaf11,SR-related CTD-associated factor 11,0.414054106,6.622758385,0,0.959056872,0.999999935,
70797,Ankib1,ankyrin repeat and IBR domain containing 1,-0.360345649,5.204748221,0,0.959115403,0.999999935,
100048895,9330020H09Rik,RIKEN cDNA 9330020H09 gene,-0.195784213,2.223362649,0,0.959172703,0.999999935,
242297,Fam110b,"family with sequence similarity 110, member B",0.077171684,2.000379951,0,0.959173883,0.999999935,
69930,Zfp715,zinc finger protein 715,-0.342337024,4.335776218,0,0.959175639,0.999999935,
257633,Acsf3,acyl-CoA synthetase family member 3,-0.340925347,3.458778586,0,0.959284262,0.999999935,
66679,Rae1,ribonucleic acid export 1,0.32503047,4.318451652,0,0.959325223,0.999999935,
665333,Gm7591,predicted gene 7591,0.188227804,2.260251286,0,0.959382532,0.999999935,
20537,Slc5a1,"solute carrier family 5 (sodium/glucose cotransporter), member 1",-0.373401813,2.588070824,0,0.959477037,0.999999935,
245622,Fam199x,"family with sequence similarity 199, X-linked",0.299471451,3.693349357,0,0.959621193,0.999999935,
12830,Col4a5,"collagen, type IV, alpha 5",-0.117833039,7.498656351,0,0.959622064,0.999999935,
67077,Catsperz,cation channel sperm associated auxiliary subunit zeta,0.063704781,-0.488248201,0,0.959656466,0.999999935,
19221,Ptgfrn,prostaglandin F2 receptor negative regulator,0.287839186,6.703465794,0,0.959675398,0.999999935,
78651,Lsm6,"LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated",-0.263865427,3.138823131,0,0.959715266,0.999999935,
67727,Stx17,syntaxin 17,-0.307252054,4.429243319,0,0.959736076,0.999999935,
56542,Ick,intestinal cell kinase,-0.250409863,4.378856502,0,0.959801218,0.999999935,
21915,Dtymk,deoxythymidylate kinase,-0.30331966,4.624621055,0,0.959814416,0.999999935,
399568,BC052040,cDNA sequence BC052040,0.194304255,2.457216671,0,0.959832508,0.999999935,
30954,Siva1,"SIVA1, apoptosis-inducing factor",-0.116791144,3.544981048,0,0.95987502,0.999999935,
22694,Zfp35,zinc finger protein 35,-0.239185392,3.156661496,0,0.959916345,0.999999935,
56449,Ybx3,Y box protein 3,0.364269659,7.206838927,0,0.959950485,0.999999935,
407800,Ecm2,"extracellular matrix protein 2, female organ and adipocyte specific",-0.051628551,1.138715923,0,0.959972934,0.999999935,
14462,Gata3,GATA binding protein 3,-0.27468445,6.540097874,0,0.960024712,0.999999935,
54201,Zfp316,zinc finger protein 316,0.129116918,3.237878752,0,0.960043198,0.999999935,
68916,Cdkal1,CDK5 regulatory subunit associated protein 1-like 1,0.285426941,3.932529903,0,0.960053335,0.999999935,
69724,Rnaseh2a,"ribonuclease H2, large subunit",-0.328110607,3.876699657,0,0.960165919,0.999999935,
20318,Sdf4,stromal cell derived factor 4,-0.383855409,6.679395013,0,0.96016745,0.999999935,
102502,Pls1,plastin 1 (I-isoform),0.062787763,-0.590893975,0,0.960217435,0.999999935,
59054,Mrps30,mitochondrial ribosomal protein S30,0.349322022,4.375317307,0,0.960222412,0.999999935,
20648,Snta1,"syntrophin, acidic 1",0.276904141,4.680437575,0,0.960330582,0.999999935,
237052,Tceal1,transcription elongation factor A (SII)-like 1,0.126860719,2.653731364,0,0.960372697,0.999999935,
98366,Smap1,small ArfGAP 1,-0.352248623,4.819651805,0,0.960401982,0.999999935,
70511,Eef2kmt,eukaryotic elongation factor 2 lysine methyltransferase,-0.264680108,3.3266242,0,0.960450192,0.999999935,
67239,Rpf2,ribosome production factor 2 homolog,0.191934327,3.091798494,0,0.960482744,0.999999935,
71885,Faap100,Fanconi anemia core complex associated protein 100,0.322887158,4.165829879,0,0.960559888,0.999999935,
243197,Mfsd7a,major facilitator superfamily domain containing 7A,0.095586254,1.644459199,0,0.960565202,0.999999935,
103425,Ncln,nicalin,-0.385116582,5.840064298,0,0.960601067,0.999999935,
67905,Ppm1m,protein phosphatase 1M,-0.330967068,3.928449369,0,0.960649527,0.999999935,
234595,Slc38a7,"solute carrier family 38, member 7",0.146024602,3.404343271,0,0.960659953,0.999999935,
66568,Rwdd3,RWD domain containing 3,-0.09048174,1.179086346,0,0.960705039,0.999999935,
52397,Zfp644,zinc finger protein 644,0.3619431,5.188445633,0,0.960731734,0.999999935,
13992,Khdrbs3,"KH domain containing, RNA binding, signal transduction associated 3",-0.337485591,5.787729176,0,0.960746639,0.999999935,
12912,Creb1,cAMP responsive element binding protein 1,0.362088242,5.03588942,0,0.96075157,0.999999935,
109113,Uhrf2,"ubiquitin-like, containing PHD and RING finger domains 2",0.360846389,6.024778084,0,0.960792064,0.999999935,
73754,Thap1,"THAP domain containing, apoptosis associated protein 1",-0.213484877,2.879778397,0,0.960792655,0.999999935,
22278,Usf1,upstream transcription factor 1,-0.134999418,3.492596285,0,0.960820387,0.999999935,
12764,Cmas,cytidine monophospho-N-acetylneuraminic acid synthetase,-0.361411098,4.402737855,0,0.960832419,0.999999935,
67131,Acbd4,acyl-Coenzyme A binding domain containing 4,-0.223268417,4.738090549,0,0.960881756,0.999999935,
74600,Mrpl47,mitochondrial ribosomal protein L47,0.111084461,1.838806087,0,0.960892305,0.999999935,
231207,Cpeb2,cytoplasmic polyadenylation element binding protein 2,0.33831633,6.630660065,0,0.960909013,0.999999935,
277463,Gpr107,G protein-coupled receptor 107,-0.361852361,5.273677535,0,0.960988556,0.999999935,
19720,Trim27,tripartite motif-containing 27,-0.265762084,4.211678568,0,0.961022244,0.999999935,
26556,Homer1,homer scaffolding protein 1,-0.196144861,6.060161794,0,0.961025817,0.999999935,
50766,Crim1,cysteine rich transmembrane BMP regulator 1 (chordin like),-0.13372412,5.910232079,0,0.961133762,0.999999935,
240613,9930021J03Rik,RIKEN cDNA 9930021J03 gene,0.36548473,5.611822288,0,0.961156222,0.999999935,
69162,Sec31a,Sec31 homolog A (S. cerevisiae),-0.392753947,7.300916327,0,0.961187002,0.999999935,
70527,Stambp,STAM binding protein,-0.145056498,3.186512899,0,0.961286605,0.999999935,
100502586,Gm19265,"predicted gene, 19265",-0.048342355,0.021137658,0,0.961440876,0.999999935,
72722,Fam98a,"family with sequence similarity 98, member A",-0.382924805,5.018008112,0,0.961441151,0.999999935,
26394,Lypla2,lysophospholipase 2,0.355950921,5.072998757,0,0.961452988,0.999999935,
71805,Nup93,nucleoporin 93,0.246768962,4.901288313,0,0.961531096,0.999999935,
12361,Cask,calcium/calmodulin-dependent serine protein kinase (MAGUK family),0.373632431,5.34242261,0,0.961611244,0.999999935,
16795,Large1,LARGE xylosyl- and glucuronyltransferase 1,-0.288350272,4.492147507,0,0.961629886,0.999999935,
66422,Dctpp1,dCTP pyrophosphatase 1,0.280451664,3.646314294,0,0.96174232,0.999999935,
20935,Surf6,surfeit gene 6,0.231788329,4.86064009,0,0.961775707,0.999999935,
226527,Cryzl2,crystallin zeta like 2,0.127528987,1.266799287,0,0.961797516,0.999999935,
109006,Ciapin1,cytokine induced apoptosis inhibitor 1,-0.38199596,4.398050594,0,0.96186373,0.999999935,
319247,9530080O11Rik,RIKEN cDNA 9530080O11 gene,-0.047367949,-1.742205064,0,0.962068149,0.999999935,
17828,Bloc1s5,"biogenesis of lysosomal organelles complex-1, subunit 5, muted",0.190594323,2.470342818,0,0.962085252,0.999999935,
20383,Srsf3,serine/arginine-rich splicing factor 3,0.268298647,7.596256638,0,0.962123871,0.999999935,
216810,Tom1l2,target of myb1-like 2 (chicken),0.323027098,6.166911821,0,0.962169602,0.999999935,
77832,Tchp,"trichoplein, keratin filament binding",-0.178366916,2.86155575,0,0.962227892,0.999999935,
57784,Bin3,bridging integrator 3,0.329558489,3.879876108,0,0.962280535,0.999999935,
54638,Ccdc22,coiled-coil domain containing 22,0.189788314,3.313054505,0,0.962409883,0.999999935,
667350,Gm8587,predicted pseudogene 8587,-0.058773003,0.656035803,0,0.962416616,0.999999935,
239114,Il17d,interleukin 17D,-0.083311924,1.68241703,0,0.962449903,0.999999935,
241556,Tspan18,tetraspanin 18,0.04702258,2.213490718,0,0.962460515,0.999999935,
70373,Gpatch2l,G patch domain containing 2 like,0.250285604,4.321938687,0,0.962478612,0.999999935,
66817,Tmem170,transmembrane protein 170,0.139010923,3.027248484,0,0.962482213,0.999999935,
66128,Mrps36,mitochondrial ribosomal protein S36,0.125655578,2.619057521,0,0.962522982,0.999999935,
18701,Pigf,"phosphatidylinositol glycan anchor biosynthesis, class F",-0.1134605,2.384041735,0,0.962523382,0.999999935,
14088,Fancc,"Fanconi anemia, complementation group C",-0.168852803,2.235611781,0,0.962549741,0.999999935,
100041697,Gm14719,predicted gene 14719,0.153508768,2.610897384,0,0.962573993,0.999999935,
14827,Pdia3,protein disulfide isomerase associated 3,0.382560036,9.023453693,0,0.962577622,0.999999935,
223828,Pphln1,periphilin 1,0.193029706,4.412958877,0,0.962595766,0.999999935,
18636,Cfp,complement factor properdin,-0.07229284,2.087351877,0,0.962634441,0.999999935,
233490,Crebzf,CREB/ATF bZIP transcription factor,-0.318516864,5.696028445,0,0.962707355,0.999999935,
59046,Arpp19,cAMP-regulated phosphoprotein 19,0.391919768,6.065388692,0,0.962724179,0.999999935,
12835,Col6a3,"collagen, type VI, alpha 3",-0.050077094,5.59821213,0,0.9627992,0.999999935,
56636,Fgf21,fibroblast growth factor 21,0.08418258,-2.252109593,0,0.962806583,0.999999935,
75687,Ripor1,RHO family interacting cell polarization regulator 1,0.26667021,4.661433085,0,0.96280898,0.999999935,
244646,Pkd1l3,polycystic kidney disease 1 like 3,0.053683035,1.196931178,0,0.962810551,0.999999935,
72599,Pdia5,protein disulfide isomerase associated 5,0.158338464,2.716459687,0,0.962832192,0.999999935,
114128,Laptm4b,lysosomal-associated protein transmembrane 4B,0.114026548,3.873478293,0,0.962997708,0.999999935,
233904,Setd1a,SET domain containing 1A,0.338180826,6.324453576,0,0.963007005,0.999999935,
70779,Prdm5,PR domain containing 5,-0.056777589,-0.012801553,0,0.963012593,0.999999935,
432800,Gm5454,predicted gene 5454,0.059666967,-0.435758242,0,0.963031172,0.999999935,
15467,Eif2ak1,eukaryotic translation initiation factor 2 alpha kinase 1,-0.268894337,4.228843924,0,0.963065382,0.999999935,
101206,Tada3,transcriptional adaptor 3,-0.151839945,3.656799833,0,0.963088613,0.999999935,
66320,Tmem208,transmembrane protein 208,-0.376826867,4.697895804,0,0.963092289,0.999999935,
56550,Ube2d2a,ubiquitin-conjugating enzyme E2D 2A,0.323033341,4.434175325,0,0.963108449,0.999999935,
12759,Clu,clusterin,0.286819341,8.581453332,0,0.963199988,0.999999935,
52392,D1Ertd622e,"DNA segment, Chr 1, ERATO Doi 622, expressed",0.350451875,4.361481868,0,0.963253,0.999999935,
23893,Grem2,"gremlin 2, DAN family BMP antagonist",-0.056777589,-2.600776724,0,0.963334643,0.999999935,
12366,Casp2,caspase 2,-0.268791547,4.177762684,0,0.963341127,0.999999935,
83925,Trps1,transcriptional repressor GATA binding 1,0.392315675,7.874124755,0,0.963375222,0.999999935,
216825,Usp22,ubiquitin specific peptidase 22,0.310151147,6.120624874,0,0.963415164,0.999999935,
246229,Bivm,"basic, immunoglobulin-like variable motif containing",-0.088832132,2.608739099,0,0.963415899,0.999999935,
50720,Sacs,sacsin,-0.056777589,-2.439305942,0,0.963443534,0.999999935,
30839,Fbxw5,F-box and WD-40 domain protein 5,-0.301336898,5.025612983,0,0.963521918,0.999999935,
67819,Derl1,"Der1-like domain family, member 1",-0.363932491,4.016953142,0,0.963530063,0.999999935,
22273,Uqcrc1,ubiquinol-cytochrome c reductase core protein 1,-0.390631044,7.20111053,0,0.96360613,0.999999935,
16549,Khsrp,KH-type splicing regulatory protein,0.378561942,6.076248384,0,0.963738502,0.999999935,
16993,Lta4h,leukotriene A4 hydrolase,0.32578403,5.041121732,0,0.963775058,0.999999935,
52231,Ankzf1,ankyrin repeat and zinc finger domain containing 1,-0.239506375,3.275858304,0,0.963792612,0.999999935,
56318,Acpp,"acid phosphatase, prostate",0.046414735,3.867281776,0,0.963852037,0.999999935,
208518,Cep78,centrosomal protein 78,-0.187266392,3.073259442,0,0.963855051,0.999999935,
76007,Zmym2,"zinc finger, MYM-type 2",0.340823376,6.218647171,0,0.963856158,0.999999935,
68251,Babam1,BRISC and BRCA1 A complex member 1,-0.381346071,4.989821003,0,0.963881392,0.999999935,
15529,Sdc2,syndecan 2,-0.377395713,5.917250984,0,0.963888527,0.999999935,
100046034,Gm14279,predicted gene 14279,-0.045975677,-1.355371388,0,0.963904737,0.999999935,
67946,Spata6,spermatogenesis associated 6,0.061144126,3.044490104,0,0.963933195,0.999999935,
227449,Zcchc2,"zinc finger, CCHC domain containing 2",0.362929322,5.564652753,0,0.963943689,0.999999935,
14697,Gnb5,"guanine nucleotide binding protein (G protein), beta 5",0.20322428,2.315193222,0,0.963954478,0.999999935,
70432,Rufy2,RUN and FYVE domain-containing 2,0.187182306,3.656856709,0,0.963969849,0.999999935,
108800,Ston2,stonin 2,-0.180013388,5.662061194,0,0.963976591,0.999999935,
67283,Slc25a19,"solute carrier family 25 (mitochondrial thiamine pyrophosphate carrier), member 19",-0.212731996,2.712529228,0,0.964042439,0.999999935,
67728,Dph2,DPH2 homolog,-0.121783168,2.366951643,0,0.964094716,0.999999935,
319475,Zfp672,zinc finger protein 672,-0.239110906,3.443874954,0,0.964103559,0.999999935,
227622,Paxx,non-homologous end joining factor,0.250590331,3.402771881,0,0.964112966,0.999999935,
70974,Pgm2l1,phosphoglucomutase 2-like 1,0.26604117,3.848698908,0,0.964228386,0.999999935,
66086,Fopnl,Fgfr1op N-terminal like,-0.274819237,3.920542255,0,0.96424002,0.999999935,
76501,Commd9,COMM domain containing 9,-0.303224232,3.265866448,0,0.964328556,0.999999935,
71968,Wdr73,WD repeat domain 73,0.112525833,2.541884976,0,0.964354814,0.999999935,
66381,Rnf113a2,ring finger protein 113A2,0.243291326,2.621553195,0,0.964392304,0.999999935,
68799,Rgmb,repulsive guidance molecule family member B,0.162848394,4.009639761,0,0.964432106,0.999999935,
268527,Greb1,gene regulated by estrogen in breast cancer protein,0.096065127,-2.127843045,0,0.964454764,0.999999935,
69821,Mterf4,mitochondrial transcription termination factor 4,-0.129890557,3.894098627,0,0.964458106,0.999999935,
328505,Skint7,selection and upkeep of intraepithelial T cells 7,0.08418258,-2.842174622,0,0.964465421,0.999999935,
224893,Zfp959,zinc finger protein 959,-0.182002908,2.621133313,0,0.964490005,0.999999935,
80860,Ghdc,GH3 domain containing,-0.275705241,3.392270304,0,0.964513686,0.999999935,
240174,Thada,thyroid adenoma associated,0.162784279,4.829221576,0,0.964549378,0.999999935,
66387,Nudt8,nudix (nucleoside diphosphate linked moiety X)-type motif 8,0.221071361,3.119077679,0,0.964559133,0.999999935,
56398,Chp1,calcineurin-like EF hand protein 1,0.356514368,6.144120461,0,0.964581974,0.999999935,
69009,Thap7,THAP domain containing 7,-0.189218967,2.72438798,0,0.964593442,0.999999935,
17035,Lxn,latexin,0.174713084,3.90043099,0,0.964685443,0.999999935,
74182,Gpcpd1,glycerophosphocholine phosphodiesterase 1,-0.346272735,5.213928091,0,0.964755436,0.999999935,
69902,Mrto4,"mRNA turnover 4, ribosome maturation factor",0.261040475,3.871758568,0,0.96475921,0.999999935,
18181,Nrf1,nuclear respiratory factor 1,0.283143558,4.455163125,0,0.964809025,0.999999935,
78920,Dlst,dihydrolipoamide S-succinyltransferase (E2 component of 2-oxo-glutarate complex),0.395140799,6.781750448,0,0.964889047,0.999999935,
215456,Gpat2,"glycerol-3-phosphate acyltransferase 2, mitochondrial",0.04413154,-0.722414707,0,0.964943163,0.999999935,
20112,Rps6ka2,"ribosomal protein S6 kinase, polypeptide 2",-0.057223132,2.791342391,0,0.964994344,0.999999935,
269700,Hectd4,HECT domain E3 ubiquitin protein ligase 4,-0.361743082,5.869626647,0,0.96502718,0.999999935,
72017,Cyb5r1,cytochrome b5 reductase 1,-0.335901812,4.74074648,0,0.965078401,0.999999935,
108909,Aida,"axin interactor, dorsalization associated",0.240895288,4.186337096,0,0.965139604,0.999999935,
100039719,NA,NA,0.08418258,-4.444968286,0,0.96521564,0.999999935,
19377,Rai1,retinoic acid induced 1,0.356558386,5.916094744,0,0.965238414,0.999999935,
66599,Rdm1,RAD52 motif 1,-0.130467629,3.065041666,0,0.965251525,0.999999935,
26961,Rpl8,ribosomal protein L8,0.393145933,9.540491554,0,0.96528938,0.999999935,
245945,Rbm47,RNA binding motif protein 47,-0.275751498,5.374643116,0,0.965376719,0.999999935,
66262,Ing5,"inhibitor of growth family, member 5",0.332038561,5.064695199,0,0.965400931,0.999999935,
12363,Casp4,"caspase 4, apoptosis-related cysteine peptidase",0.173632253,5.647057899,0,0.965412388,0.999999935,
76943,Psapl1,prosaposin-like 1,-0.053491885,-0.715567973,0,0.965461918,0.999999935,
68440,Dusp23,dual specificity phosphatase 23,-0.063605725,0.324168858,0,0.965551401,0.999999935,
66158,Rtl8a,retrotransposon Gag like 8A,0.165398401,4.144811839,0,0.965605261,0.999999935,
72739,Zkscan3,zinc finger with KRAB and SCAN domains 3,-0.30806451,4.416755089,0,0.965617781,0.999999935,
433416,Gm13547,predicted gene 13547,0.047630862,-0.092356915,0,0.965621036,0.999999935,
78903,Wrnip1,Werner helicase interacting protein 1,0.334486683,4.958747917,0,0.965628775,0.999999935,
227656,Rexo4,"REX4, 3'-5' exonuclease",-0.36903136,5.141546684,0,0.965644135,0.999999935,
208151,Tmem132b,transmembrane protein 132B,-0.053491885,-2.703918824,0,0.965668237,0.999999935,
74268,Aven,"apoptosis, caspase activation inhibitor",-0.331952218,3.772157207,0,0.96570668,0.999999935,
252966,Cables2,CDK5 and Abl enzyme substrate 2,0.336485008,4.640049883,0,0.965766224,0.999999935,
170789,Acot8,acyl-CoA thioesterase 8,-0.206616676,3.345883029,0,0.965772348,0.999999935,
22724,Zbtb7b,zinc finger and BTB domain containing 7B,-0.306144335,4.929927804,0,0.965886416,0.999999935,
66449,Pam16,presequence translocase-asssociated motor 16 homolog (S. cerevisiae),-0.10181768,2.24445159,0,0.965913835,0.999999935,
269966,Nup98,nucleoporin 98,0.265450028,7.161021322,0,0.965919879,0.999999935,
225913,Tkfc,"triokinase, FMN cyclase",0.214703023,2.772099627,0,0.966021999,0.999999935,
68292,Stt3b,"STT3, subunit of the oligosaccharyltransferase complex, homolog B (S. cerevisiae)",-0.397686848,6.749119935,0,0.966064002,0.999999935,
